trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,anomaly_score,behaviour
2265,262,2022-10-03,09:50:36,10:32:45,Digana,Kandy,42.15,3.083333333333334,0.07315144325820484,0,Monday,9.75,0,0,-15.416666666666671,Digana-Kandy,1,normal
2266,262,2022-10-03,11:22:01,12:13:03,Kandy,Digana,51.03333333333333,6.0,0.11757021554539517,0,Monday,11.25,0,0,-6.5333333333333385,Kandy-Digana,1,normal
2267,262,2022-10-03,14:30:24,15:16:53,Digana,Kandy,46.48333333333333,3.6833333333333327,0.07923987092147723,0,Monday,14.5,0,0,-11.083333333333343,Digana-Kandy,1,normal
2268,262,2022-10-03,15:51:56,16:41:46,Kandy,Digana,49.833333333333336,4.333333333333334,0.08695652173913045,0,Monday,15.75,0,0,-7.733333333333334,Kandy-Digana,1,normal
2269,262,2022-10-03,18:11:08,18:50:57,Digana,Kandy,39.81666666666667,1.9833333333333336,0.04981163666806195,0,Monday,18.25,0,0,-17.75,Digana-Kandy,1,normal
2270,262,2022-10-04,06:51:35,07:43:40,Kandy,Digana,52.083333333333336,11.466666666666669,0.22016000000000002,1,Tuesday,6.75,0,0,-5.483333333333334,Kandy-Digana,1,normal
2271,262,2022-10-04,10:21:38,11:00:13,Digana,Kandy,38.583333333333336,3.566666666666668,0.0924406047516199,1,Tuesday,10.25,0,0,-18.983333333333334,Digana-Kandy,1,normal
2272,262,2022-10-04,11:41:33,12:29:08,Kandy,Digana,47.583333333333336,4.166666666666667,0.08756567425569177,1,Tuesday,11.75,0,0,-9.983333333333334,Kandy-Digana,1,normal
2273,262,2022-10-04,14:51:02,15:36:08,Digana,Kandy,45.1,5.099999999999999,0.11308203991130818,1,Tuesday,14.75,0,0,-12.466666666666669,Digana-Kandy,1,normal
2274,262,2022-10-04,16:21:17,17:09:44,Kandy,Digana,48.45,3.783333333333333,0.07808737530099759,1,Tuesday,16.25,0,1,-9.116666666666667,Kandy-Digana,1,normal
2275,262,2022-10-06,06:41:43,07:33:09,Kandy,Digana,51.43333333333333,8.299999999999997,0.16137394685677248,3,Thursday,6.75,0,0,-6.13333333333334,Kandy-Digana,1,normal
2276,262,2022-10-06,09:20:12,10:02:45,Digana,Kandy,42.55,3.6333333333333337,0.08538973756365062,3,Thursday,9.25,0,0,-15.016666666666673,Digana-Kandy,1,normal
2277,262,2022-10-06,10:51:51,11:40:23,Kandy,Digana,48.53333333333333,3.4333333333333336,0.07074175824175825,3,Thursday,10.75,0,0,-9.033333333333339,Kandy-Digana,1,normal
2278,262,2022-10-06,13:01:10,14:01:09,Digana,Kandy,59.98333333333333,11.733333333333336,0.19560989163656578,3,Thursday,13.0,0,0,2.416666666666657,Digana-Kandy,1,normal
2279,262,2022-10-06,14:12:40,15:00:31,Kandy,Digana,47.85,6.749999999999997,0.14106583072100307,3,Thursday,14.25,0,0,-9.716666666666669,Kandy-Digana,1,normal
2280,262,2022-10-06,16:21:07,17:05:08,Digana,Kandy,44.016666666666666,3.7,0.08405906853464597,3,Thursday,16.25,0,1,-13.550000000000004,Digana-Kandy,1,normal
2281,262,2022-10-06,17:30:18,18:12:22,Kandy,Digana,42.06666666666667,4.633333333333332,0.11014263074484941,3,Thursday,17.5,0,1,-15.5,Kandy-Digana,1,normal
2282,262,2022-10-07,06:20:57,07:16:15,Kandy,Digana,55.3,8.399999999999999,0.15189873417721517,4,Friday,6.25,0,0,-2.266666666666673,Kandy-Digana,1,normal
2283,262,2022-10-07,08:59:31,09:39:45,Digana,Kandy,40.23333333333333,4.533333333333331,0.11267605633802814,4,Friday,9.0,0,1,-17.333333333333343,Digana-Kandy,1,normal
2284,262,2022-10-07,10:01:24,10:49:37,Kandy,Digana,48.21666666666667,4.083333333333333,0.08468717594192879,4,Friday,10.0,0,0,-9.350000000000001,Kandy-Digana,1,normal
2285,262,2022-10-07,12:21:29,13:05:01,Digana,Kandy,43.53333333333333,4.133333333333333,0.09494640122511484,4,Friday,12.25,0,0,-14.033333333333339,Digana-Kandy,1,normal
2286,262,2022-10-07,14:01:49,14:52:32,Kandy,Digana,50.71666666666667,7.149999999999997,0.14097929674663154,4,Friday,14.0,0,0,-6.850000000000001,Kandy-Digana,1,normal
2287,262,2022-10-07,15:58:35,16:50:41,Digana,Kandy,52.1,7.6,0.14587332053742802,4,Friday,16.0,0,1,-5.466666666666669,Digana-Kandy,1,normal
2288,262,2022-10-11,06:31:35,07:30:26,Kandy,Digana,58.85,10.516666666666667,0.17870291702067403,1,Tuesday,6.5,0,0,1.2833333333333314,Kandy-Digana,1,normal
2289,262,2022-10-11,09:00:04,09:42:39,Digana,Kandy,42.583333333333336,6.516666666666662,0.15303326810176113,1,Tuesday,9.0,0,1,-14.983333333333334,Digana-Kandy,1,normal
2290,262,2022-10-11,10:31:28,11:21:29,Kandy,Digana,50.016666666666666,8.166666666666666,0.16327890703098966,1,Tuesday,10.5,0,0,-7.550000000000004,Kandy-Digana,1,normal
2291,262,2022-10-11,13:01:21,13:55:48,Digana,Kandy,54.45,13.500000000000004,0.24793388429752072,1,Tuesday,13.0,0,0,-3.116666666666667,Digana-Kandy,1,normal
2292,262,2022-10-11,14:31:29,15:19:44,Kandy,Digana,48.25,5.549999999999999,0.11502590673575128,1,Tuesday,14.5,0,0,-9.31666666666667,Kandy-Digana,1,normal
2293,262,2022-10-11,16:51:53,17:38:31,Digana,Kandy,46.63333333333333,4.9833333333333325,0.10686204431736954,1,Tuesday,16.75,0,1,-10.933333333333337,Digana-Kandy,1,normal
2294,262,2022-10-12,06:10:09,06:59:48,Kandy,Digana,49.65,6.333333333333331,0.1275595837529372,2,Wednesday,6.25,0,0,-7.916666666666671,Kandy-Digana,1,normal
2295,262,2022-10-12,09:22:01,10:06:43,Digana,Kandy,44.7,9.916666666666668,0.22184936614466816,2,Wednesday,9.25,0,0,-12.866666666666667,Digana-Kandy,1,normal
2296,262,2022-10-12,10:31:18,11:20:32,Kandy,Digana,49.23333333333333,5.583333333333332,0.11340555179417737,2,Wednesday,10.5,0,0,-8.333333333333343,Kandy-Digana,1,normal
2297,262,2022-10-12,13:21:07,14:16:55,Digana,Kandy,55.8,13.583333333333336,0.24342891278375156,2,Wednesday,13.25,0,0,-1.7666666666666728,Digana-Kandy,1,normal
2298,262,2022-10-12,14:52:11,15:37:44,Kandy,Digana,45.55,4.25,0.0933040614709111,2,Wednesday,14.75,0,0,-12.016666666666673,Kandy-Digana,1,normal
2299,262,2022-10-12,17:21:51,18:10:46,Digana,Kandy,48.91666666666666,4.833333333333331,0.0988074957410562,2,Wednesday,17.25,0,1,-8.650000000000013,Digana-Kandy,1,normal
2300,262,2022-10-13,06:52:29,07:39:18,Kandy,Digana,46.81666666666667,5.083333333333332,0.10857956568173724,3,Thursday,6.75,0,0,-10.75,Kandy-Digana,1,normal
2301,262,2022-10-13,10:11:19,10:57:34,Digana,Kandy,46.25,4.466666666666667,0.09657657657657658,3,Thursday,10.25,0,0,-11.31666666666667,Digana-Kandy,1,normal
2302,262,2022-10-13,11:21:41,12:02:55,Kandy,Digana,41.23333333333333,2.850000000000001,0.06911883589329025,3,Thursday,11.25,0,0,-16.333333333333343,Kandy-Digana,1,normal
2303,262,2022-10-13,14:01:22,14:45:08,Digana,Kandy,43.766666666666666,3.7833333333333337,0.08644325971058646,3,Thursday,14.0,0,0,-13.800000000000004,Digana-Kandy,1,normal
2304,262,2022-10-13,15:21:23,16:08:55,Kandy,Digana,47.53333333333333,4.466666666666668,0.09396914446002808,3,Thursday,15.25,0,0,-10.033333333333339,Kandy-Digana,1,normal
2305,262,2022-10-13,18:13:02,18:57:15,Digana,Kandy,44.21666666666667,3.9,0.08820203543158688,3,Thursday,18.25,0,0,-13.350000000000001,Digana-Kandy,1,normal
2306,262,2022-10-14,06:41:37,07:34:43,Kandy,Digana,53.1,9.733333333333333,0.1833019460138104,4,Friday,6.75,0,0,-4.466666666666669,Kandy-Digana,1,normal
2307,262,2022-10-14,09:51:20,10:38:26,Digana,Kandy,47.1,8.1,0.17197452229299362,4,Friday,9.75,0,0,-10.466666666666669,Digana-Kandy,1,normal
2308,262,2022-10-14,11:12:07,12:03:22,Kandy,Digana,51.25,4.866666666666668,0.09495934959349596,4,Friday,11.25,0,0,-6.31666666666667,Kandy-Digana,1,normal
2309,262,2022-10-14,14:10:58,15:02:27,Digana,Kandy,51.48333333333333,5.633333333333331,0.10942052444156682,4,Friday,14.25,0,0,-6.083333333333343,Digana-Kandy,1,normal
2310,262,2022-10-14,15:51:17,16:38:35,Kandy,Digana,47.3,3.716666666666667,0.07857646229739254,4,Friday,15.75,0,0,-10.266666666666673,Kandy-Digana,1,normal
2311,262,2022-10-14,18:15:35,18:57:48,Digana,Kandy,42.21666666666667,3.383333333333334,0.08014212396367945,4,Friday,18.25,0,0,-15.350000000000001,Digana-Kandy,1,normal
2312,262,2022-10-16,06:49:20,07:36:23,Kandy,Digana,47.05,3.616666666666667,0.07686857952532768,6,Sunday,6.75,1,0,-10.516666666666673,Kandy-Digana,1,normal
2313,262,2022-10-16,08:51:14,09:26:53,Digana,Kandy,35.65,4.533333333333334,0.12716222533894345,6,Sunday,8.75,1,0,-21.91666666666667,Digana-Kandy,-1,anomaly
2314,262,2022-10-16,10:31:29,11:16:37,Kandy,Digana,45.13333333333333,4.383333333333334,0.09711964549483014,6,Sunday,10.5,1,0,-12.433333333333337,Kandy-Digana,1,normal
2315,262,2022-10-16,12:41:46,13:28:00,Digana,Kandy,46.23333333333333,6.583333333333332,0.14239365537130497,6,Sunday,12.75,1,0,-11.333333333333343,Digana-Kandy,1,normal
2316,262,2022-10-16,14:22:37,15:17:57,Kandy,Digana,55.333333333333336,6.133333333333333,0.1108433734939759,6,Sunday,14.5,1,0,-2.2333333333333343,Kandy-Digana,1,normal
2317,262,2022-10-16,16:31:03,17:12:43,Digana,Kandy,41.66666666666666,2.8833333333333333,0.06920000000000001,6,Sunday,16.5,1,0,-15.900000000000013,Digana-Kandy,1,normal
2318,262,2022-10-18,06:31:35,07:23:20,Kandy,Digana,51.75,7.933333333333334,0.1533011272141707,1,Tuesday,6.5,0,0,-5.81666666666667,Kandy-Digana,1,normal
2319,262,2022-10-18,09:51:13,10:35:12,Digana,Kandy,43.98333333333333,3.1333333333333324,0.07123910572186433,1,Tuesday,9.75,0,0,-13.583333333333343,Digana-Kandy,1,normal
2320,262,2022-10-18,11:10:42,12:00:59,Kandy,Digana,50.28333333333333,5.199999999999999,0.10341398740470666,1,Tuesday,11.25,0,0,-7.2833333333333385,Kandy-Digana,1,normal
2321,262,2022-10-18,13:40:51,14:27:28,Digana,Kandy,46.61666666666667,8.349999999999996,0.17912048623525198,1,Tuesday,13.75,0,0,-10.950000000000003,Digana-Kandy,1,normal
2322,262,2022-10-18,15:21:23,16:06:47,Kandy,Digana,45.4,2.65,0.05837004405286344,1,Tuesday,15.25,0,0,-12.166666666666671,Kandy-Digana,1,normal
2323,262,2022-10-18,17:47:07,18:29:20,Digana,Kandy,42.21666666666667,6.066666666666665,0.14370311883142514,1,Tuesday,17.75,0,1,-15.350000000000001,Digana-Kandy,1,normal
2324,262,2022-10-19,06:41:38,07:32:11,Kandy,Digana,50.55,10.6,0.20969337289812068,2,Wednesday,6.75,0,0,-7.016666666666673,Kandy-Digana,1,normal
2325,262,2022-10-19,09:51:14,10:38:05,Digana,Kandy,46.85,6.416666666666665,0.13696193525435785,2,Wednesday,9.75,0,0,-10.716666666666669,Digana-Kandy,1,normal
2326,262,2022-10-19,11:11:10,11:57:50,Kandy,Digana,46.66666666666666,4.383333333333333,0.09392857142857143,2,Wednesday,11.25,0,0,-10.900000000000013,Kandy-Digana,1,normal
2327,262,2022-10-19,13:39:12,14:33:42,Digana,Kandy,54.5,12.116666666666667,0.22232415902140673,2,Wednesday,13.75,0,0,-3.06666666666667,Digana-Kandy,1,normal
2328,262,2022-10-19,15:10:08,15:55:27,Kandy,Digana,45.31666666666667,5.449999999999999,0.12026480323648397,2,Wednesday,15.25,0,0,-12.25,Kandy-Digana,1,normal
2329,262,2022-10-19,18:00:53,18:46:27,Digana,Kandy,45.56666666666667,5.816666666666664,0.12765179224579365,2,Wednesday,18.0,0,1,-12.0,Digana-Kandy,1,normal
2330,262,2022-10-22,06:11:48,06:45:52,Kandy,Digana,34.06666666666667,1.3,0.03816046966731898,5,Saturday,6.25,1,0,-23.5,Kandy-Digana,-1,anomaly
2331,262,2022-10-22,09:19:37,10:07:58,Digana,Kandy,48.35,8.283333333333331,0.17132023440193034,5,Saturday,9.25,1,0,-9.216666666666669,Digana-Kandy,1,normal
2332,262,2022-10-22,10:42:07,11:33:13,Kandy,Digana,51.1,6.116666666666667,0.11969993476842793,5,Saturday,10.75,1,0,-6.466666666666669,Kandy-Digana,1,normal
2333,262,2022-10-22,13:20:05,14:04:26,Digana,Kandy,44.35,5.816666666666667,0.13115370161593387,5,Saturday,13.25,1,0,-13.216666666666669,Digana-Kandy,1,normal
2334,262,2022-10-22,15:02:13,15:50:19,Kandy,Digana,48.1,4.9,0.10187110187110188,5,Saturday,15.0,1,0,-9.466666666666669,Kandy-Digana,1,normal
2335,262,2022-10-22,17:41:14,18:24:53,Digana,Kandy,43.65,6.099999999999995,0.1397479954180984,5,Saturday,17.75,1,0,-13.916666666666671,Digana-Kandy,1,normal
2336,262,2022-10-23,06:51:22,07:41:21,Kandy,Digana,49.98333333333333,4.933333333333333,0.09869956652217406,6,Sunday,6.75,1,0,-7.583333333333343,Kandy-Digana,1,normal
2337,262,2022-10-23,09:50:57,10:32:41,Digana,Kandy,41.73333333333333,4.566666666666665,0.10942492012779549,6,Sunday,9.75,1,0,-15.833333333333343,Digana-Kandy,1,normal
2338,262,2022-10-23,11:11:03,11:57:50,Kandy,Digana,46.78333333333333,4.749999999999998,0.10153188457427856,6,Sunday,11.25,1,0,-10.783333333333339,Kandy-Digana,1,normal
2339,262,2022-10-23,14:11:37,15:00:55,Digana,Kandy,49.3,4.749999999999999,0.09634888438133873,6,Sunday,14.25,1,0,-8.266666666666673,Digana-Kandy,1,normal
2340,262,2022-10-24,06:44:21,07:28:05,Kandy,Digana,43.73333333333333,4.516666666666667,0.10327743902439025,0,Monday,6.75,0,0,-13.833333333333343,Kandy-Digana,1,normal
2341,262,2022-10-24,09:00:42,09:49:53,Digana,Kandy,49.18333333333333,7.016666666666665,0.14266350389698404,0,Monday,9.0,0,1,-8.38333333333334,Digana-Kandy,1,normal
2342,262,2022-10-24,10:31:39,11:23:54,Kandy,Digana,52.25,7.383333333333333,0.14130781499202552,0,Monday,10.5,0,0,-5.31666666666667,Kandy-Digana,1,normal
2343,262,2022-10-24,12:10:39,13:03:55,Digana,Kandy,53.266666666666666,9.733333333333334,0.18272841051314145,0,Monday,12.25,0,0,-4.300000000000004,Digana-Kandy,1,normal
2344,262,2022-10-24,14:11:05,14:52:05,Kandy,Digana,41.0,5.033333333333333,0.12276422764227642,0,Monday,14.25,0,0,-16.56666666666667,Kandy-Digana,1,normal
2345,262,2022-10-24,16:28:38,17:18:44,Digana,Kandy,50.1,8.966666666666667,0.17897538256819695,0,Monday,16.5,0,1,-7.466666666666669,Digana-Kandy,1,normal
2346,262,2022-10-26,06:42:01,07:32:30,Kandy,Digana,50.48333333333333,7.416666666666665,0.1469131726642456,2,Wednesday,6.75,0,0,-7.083333333333343,Kandy-Digana,1,normal
2347,262,2022-10-26,09:50:21,10:41:17,Digana,Kandy,50.93333333333333,8.866666666666664,0.1740837696335078,2,Wednesday,9.75,0,0,-6.63333333333334,Digana-Kandy,1,normal
2348,262,2022-10-26,11:22:04,12:09:16,Kandy,Digana,47.2,6.133333333333336,0.1299435028248588,2,Wednesday,11.25,0,0,-10.366666666666667,Kandy-Digana,1,normal
2349,262,2022-10-26,14:11:26,15:01:39,Digana,Kandy,50.21666666666667,7.349999999999999,0.14636574842349814,2,Wednesday,14.25,0,0,-7.350000000000001,Digana-Kandy,1,normal
2350,262,2022-10-26,15:41:17,16:33:14,Kandy,Digana,51.95,5.083333333333334,0.09785049727301894,2,Wednesday,15.75,0,0,-5.616666666666667,Kandy-Digana,1,normal
2351,262,2022-10-26,18:20:34,18:56:24,Digana,Kandy,35.833333333333336,2.1333333333333333,0.05953488372093023,2,Wednesday,18.25,0,0,-21.733333333333334,Digana-Kandy,-1,anomaly
2352,262,2022-10-27,07:00:28,07:46:36,Kandy,Digana,46.13333333333333,5.366666666666669,0.11632947976878617,3,Thursday,7.0,0,1,-11.433333333333337,Kandy-Digana,1,normal
2353,262,2022-10-27,10:11:16,10:57:28,Digana,Kandy,46.2,8.083333333333332,0.17496392496392493,3,Thursday,10.25,0,0,-11.366666666666667,Digana-Kandy,1,normal
2354,262,2022-10-27,11:42:09,12:32:47,Kandy,Digana,50.63333333333333,3.8833333333333337,0.07669519420671496,3,Thursday,11.75,0,0,-6.933333333333337,Kandy-Digana,1,normal
2355,262,2022-10-27,14:21:41,15:05:20,Digana,Kandy,43.65,5.233333333333334,0.11989308896525394,3,Thursday,14.25,0,0,-13.916666666666671,Digana-Kandy,1,normal
2356,262,2022-10-27,15:51:57,16:36:11,Kandy,Digana,44.23333333333333,3.75,0.08477769404672195,3,Thursday,15.75,0,0,-13.333333333333343,Kandy-Digana,1,normal
2357,262,2022-10-27,18:40:55,19:17:50,Digana,Kandy,36.91666666666666,2.2333333333333334,0.060496613995485345,3,Thursday,18.75,0,0,-20.650000000000013,Digana-Kandy,1,normal
2358,262,2022-10-28,06:50:53,07:38:13,Kandy,Digana,47.333333333333336,7.9166666666666625,0.16725352112676048,4,Friday,6.75,0,0,-10.233333333333334,Kandy-Digana,1,normal
2359,262,2022-10-28,10:02:42,10:50:10,Digana,Kandy,47.46666666666667,6.599999999999999,0.1390449438202247,4,Friday,10.0,0,0,-10.100000000000001,Digana-Kandy,1,normal
2360,262,2022-10-28,11:41:29,12:37:30,Kandy,Digana,56.016666666666666,8.916666666666666,0.15917881582862242,4,Friday,11.75,0,0,-1.5500000000000043,Kandy-Digana,1,normal
2361,262,2022-10-28,14:30:59,15:14:34,Digana,Kandy,43.583333333333336,4.499999999999999,0.10325047801147225,4,Friday,14.5,0,0,-13.983333333333334,Digana-Kandy,1,normal
2362,262,2022-10-28,16:10:41,17:00:31,Kandy,Digana,49.833333333333336,4.916666666666668,0.09866220735785955,4,Friday,16.25,0,1,-7.733333333333334,Kandy-Digana,1,normal
2363,262,2022-10-28,18:02:29,18:46:47,Digana,Kandy,44.3,6.63333333333333,0.14973664409330317,4,Friday,18.0,0,1,-13.266666666666673,Digana-Kandy,1,normal
2364,262,2022-10-29,06:30:58,07:20:55,Kandy,Digana,49.95,4.450000000000001,0.08908908908908911,5,Saturday,6.5,1,0,-7.616666666666667,Kandy-Digana,1,normal
2365,262,2022-10-29,10:31:06,11:20:12,Digana,Kandy,49.1,11.0,0.2240325865580448,5,Saturday,10.5,1,0,-8.466666666666669,Digana-Kandy,1,normal
2366,262,2022-10-29,12:02:03,12:58:12,Kandy,Digana,56.15,10.883333333333336,0.19382606114574064,5,Saturday,12.0,1,0,-1.4166666666666714,Kandy-Digana,1,normal
2367,262,2022-10-29,15:41:11,16:29:07,Digana,Kandy,47.93333333333333,6.2333333333333325,0.13004172461752433,5,Saturday,15.75,1,0,-9.63333333333334,Digana-Kandy,1,normal
2368,262,2022-10-29,17:21:50,18:09:24,Kandy,Digana,47.56666666666667,6.966666666666664,0.14646110721793967,5,Saturday,17.25,1,0,-10.0,Kandy-Digana,1,normal
2369,262,2022-10-31,06:21:45,07:04:09,Kandy,Digana,42.4,2.4,0.05660377358490566,0,Monday,6.25,0,0,-15.166666666666671,Kandy-Digana,1,normal
2370,262,2022-10-31,08:30:41,09:14:16,Digana,Kandy,43.583333333333336,5.649999999999997,0.12963671128107065,0,Monday,8.5,0,1,-13.983333333333334,Digana-Kandy,1,normal
2371,262,2022-10-31,09:51:26,10:42:31,Kandy,Digana,51.083333333333336,3.3000000000000003,0.06460032626427406,0,Monday,9.75,0,0,-6.483333333333334,Kandy-Digana,1,normal
2372,262,2022-10-31,11:40:50,12:34:51,Digana,Kandy,54.016666666666666,6.58333333333333,0.12187596420857755,0,Monday,11.75,0,0,-3.5500000000000043,Digana-Kandy,1,normal
2373,262,2022-10-31,13:20:42,14:14:10,Kandy,Digana,53.46666666666667,8.216666666666667,0.1536783042394015,0,Monday,13.25,0,0,-4.100000000000001,Kandy-Digana,1,normal
2374,262,2022-10-31,14:41:52,15:24:05,Digana,Kandy,42.21666666666667,4.116666666666666,0.09751283063560993,0,Monday,14.75,0,0,-15.350000000000001,Digana-Kandy,1,normal
2375,262,2022-10-31,16:11:16,16:59:15,Kandy,Digana,47.98333333333333,3.9166666666666665,0.08162556443209448,0,Monday,16.25,0,1,-9.583333333333343,Kandy-Digana,1,normal
2376,262,2022-10-31,17:51:29,18:36:53,Digana,Kandy,45.4,6.666666666666665,0.14684287812041114,0,Monday,17.75,0,1,-12.166666666666671,Digana-Kandy,1,normal
2377,264,2022-10-04,08:51:37,09:37:01,Digana,Kandy,45.4,7.266666666666667,0.16005873715124816,1,Tuesday,8.75,0,1,-12.166666666666671,Digana-Kandy,1,normal
2378,264,2022-10-04,10:21:15,11:08:43,Kandy,Digana,47.46666666666667,4.333333333333333,0.09129213483146066,1,Tuesday,10.25,0,0,-10.100000000000001,Kandy-Digana,1,normal
2379,264,2022-10-04,13:21:22,14:18:51,Digana,Kandy,57.48333333333333,9.816666666666665,0.17077413743113945,1,Tuesday,13.25,0,0,-0.08333333333334281,Digana-Kandy,1,normal
2380,264,2022-10-04,14:41:45,15:31:01,Kandy,Digana,49.266666666666666,8.0,0.16238159675236807,1,Tuesday,14.75,0,0,-8.300000000000004,Kandy-Digana,1,normal
2381,264,2022-10-05,08:50:52,09:29:39,Digana,Kandy,38.78333333333333,4.666666666666666,0.12032660077352814,2,Wednesday,8.75,0,1,-18.78333333333334,Digana-Kandy,1,normal
2383,264,2022-10-05,16:30:21,17:17:00,Digana,Kandy,46.65,8.133333333333333,0.1743479814219364,2,Wednesday,16.5,0,1,-10.916666666666671,Digana-Kandy,1,normal
2384,264,2022-10-05,17:51:07,18:31:16,Kandy,Digana,40.15,3.4833333333333334,0.08675799086757992,2,Wednesday,17.75,0,1,-17.41666666666667,Kandy-Digana,1,normal
2385,264,2022-10-10,07:40:42,08:22:38,Digana,Kandy,41.93333333333333,4.466666666666666,0.10651828298887121,0,Monday,7.75,0,1,-15.63333333333334,Digana-Kandy,1,normal
2386,264,2022-10-10,09:12:06,09:58:29,Kandy,Digana,46.38333333333333,5.783333333333335,0.12468559108875318,0,Monday,9.25,0,0,-11.183333333333337,Kandy-Digana,1,normal
2387,264,2022-10-10,11:41:01,12:28:22,Digana,Kandy,47.35,5.95,0.12565997888067582,0,Monday,11.75,0,0,-10.216666666666669,Digana-Kandy,1,normal
2388,264,2022-10-10,13:01:09,13:53:04,Kandy,Digana,51.91666666666666,9.933333333333335,0.19133226324237568,0,Monday,13.0,0,0,-5.650000000000013,Kandy-Digana,1,normal
2389,264,2022-10-10,15:30:50,16:17:39,Digana,Kandy,46.81666666666667,6.083333333333331,0.129939480242079,0,Monday,15.5,0,0,-10.75,Digana-Kandy,1,normal
2390,264,2022-10-10,17:01:53,17:49:44,Kandy,Digana,47.85,6.166666666666665,0.12887495646116331,0,Monday,17.0,0,1,-9.716666666666669,Kandy-Digana,1,normal
2391,264,2022-10-11,07:40:56,08:20:32,Digana,Kandy,39.6,4.75,0.11994949494949494,1,Tuesday,7.75,0,1,-17.96666666666667,Digana-Kandy,1,normal
2392,264,2022-10-11,09:12:18,10:00:11,Kandy,Digana,47.88333333333333,8.633333333333335,0.18029933867037942,1,Tuesday,9.25,0,0,-9.683333333333337,Kandy-Digana,1,normal
2393,264,2022-10-11,11:41:40,12:29:38,Digana,Kandy,47.96666666666667,6.749999999999997,0.14072272411396797,1,Tuesday,11.75,0,0,-9.600000000000001,Digana-Kandy,1,normal
2394,264,2022-10-11,13:11:56,14:01:17,Kandy,Digana,49.35,6.6,0.1337386018237082,1,Tuesday,13.25,0,0,-8.216666666666669,Kandy-Digana,1,normal
2395,264,2022-10-11,15:31:29,16:21:35,Digana,Kandy,50.1,4.683333333333334,0.09347970725216234,1,Tuesday,15.5,0,0,-7.466666666666669,Digana-Kandy,1,normal
2396,264,2022-10-11,17:01:49,17:50:02,Kandy,Digana,48.21666666666667,5.216666666666667,0.10819218804009678,1,Tuesday,17.0,0,1,-9.350000000000001,Kandy-Digana,1,normal
2397,264,2022-10-12,07:28:55,08:09:16,Digana,Kandy,40.35,5.099999999999999,0.12639405204460963,2,Wednesday,7.5,0,1,-17.21666666666667,Digana-Kandy,1,normal
2398,264,2022-10-12,08:41:10,09:27:06,Kandy,Digana,45.93333333333333,6.066666666666662,0.13207547169811312,2,Wednesday,8.75,0,1,-11.63333333333334,Kandy-Digana,1,normal
